0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,21.001508842734864
7,0.0
8,42.00301908061702
9,0.0
10,84.00603955211649
11,0.0
12,126.00905304355719
13,0.0
14,147.0105740892225
15,0.0
16,147.01056676216757
17,0.0
18,189.01358426919393
19,0.0
20,189.01358896013213
21,0.0
22,41.99767145386915
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,21.458600996646418
35,0.0
36,596.3162837186867
37,0.0
38,617.4004275297059
39,0.0
40,1726.6859748595916
41,0.0
42,1747.689254944055
43,0.0
44,616.2490207536733
45,0.0
46,1723.9695451870516
47,0.0
48,2263.5982735561297
49,0.0
50,1663.2708047510434
51,0.0
52,578.1243419406096
53,0.0
54,1108.599027874559
55,0.0
56,0.0
57,0.0
58,0.0
59,700.0148282315247
60,554.485645406882
61,3136.196329850549
62,2217.198055749118
63,0.0
64,189.90008881360657
65,1108.599027879849
66,0.0
67,1109.3435537529692
68,0.0
69,2217.942581622238
70,0.0
71,1369.1086144369042
72,0.0
73,2421.7937619186428
74,0.0
75,1742.4319605004061
76,0.0
77,202.7237532999024
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,2217.942581622238
84,0.0
85,1924.0037490601794
86,0.0
87,407.4045502498123
88,0.0
89,0.0
90,0.0
91,554.2995139399245
92,0.0
93,0.0
94,0.0
95,554.2995139372795
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,1109.3435537423888
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,554.4856454082046
118,0.0
119,0.0
120,0.0
121,0.0
122,553.9272509980742
123,0.0
124,1109.3435537423888
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,1107.8545019961484
133,0.0
134,0.0
135,0.0
136,4434.396111477075
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,1107.8545019961484
145,0.0
146,554.6717768711944
147,0.0
148,554.2995139346343
149,0.0
150,1108.5990278904294
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,554.2995139346343
157,0.0
158,2217.9425816328185
159,0.0
160,3135.544869708735
161,0.0
162,0.0
163,1109.3435537423888
164,0.0
165,553.9272509980742
166,0.0
167,2217.9425816116577
168,0.0
169,3880.580492844687
170,0.0
171,2706.9704386598673
172,0.0
173,2654.14554769503
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,216.7126026636144
180,0.0
181,2217.198055759698
182,0.0
183,3326.0948474195543
184,0.0
185,0.0
186,0.0
187,554.2995139399245
188,0.0
189,203.79886012517701
190,0.0
191,0.0
192,0.0
193,202.60301937329413
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,554.4856454082046
200,0.0
201,1108.5990278692686
202,0.0
203,962.0833656585587
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,1107.8545019961484
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,554.4856454082046
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,554.6717768711944
231,0.0
232,1107.8545019961484
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,1109.3435537847104
241,0.0
242,0.0
243,0.0
244,4434.396111561718
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,1109.3435537847104
253,553.9272509980742
254,0.0
255,554.2995139452147
256,0.0
257,1109.3435537847104
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,554.6717768711944
264,0.0
265,2217.198055780859
266,0.0
267,3135.67518566735
268,0.0
269,0.0
270,0.0
271,1108.5990278692686
272,0.0
273,554.6717768711944
274,0.0
275,2217.1980557385373
276,0.0
277,3880.394361388046
278,0.0
279,2707.804197473276
280,0.0
281,2654.1455476768933
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,216.71260266075484
288,0.0
289,2217.9425816116577
290,0.0
291,3327.4349939786703
292,0.0
293,0.0
294,0.0
295,554.4856454134947
296,203.71837084184259
297,0.0
298,0.0
299,0.0
300,202.60301937329413
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,554.2995139452147
307,0.0
308,1108.9712908058289
309,0.0
310,961.8972341804131
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,1109.3435537423888
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,554.2995139346343
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,553.9272509980742
339,0.0
340,1109.3435537423888
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,1107.8545019961484
348,0.0
349,0.0
350,0.0
351,4434.396111477075
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,1107.8545019961484
360,0.0
361,554.6717768711944
362,0.0
363,554.2995139346343
364,0.0
365,1108.5990278692686
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,554.2995139346343
372,0.0
373,2217.9425816116577
374,0.0
375,3135.544869698932
376,0.0
377,0.0
378,0.0
379,1109.3435537847104
380,0.0
381,553.9272509980742
382,0.0
383,2217.9425816116577
384,0.0
385,3880.580492856326
386,2706.9704386387066
387,0.0
388,2654.1455476768933
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,216.71260266075484
395,0.0
396,2217.1980557385373
397,0.0
398,3326.0948474534116
399,0.0
400,0.0
401,0.0
402,554.2995139452147
403,0.0
404,203.79886012746465
405,0.0
406,0.0
407,0.0
408,202.60301937329413
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,554.4856454134947
415,0.0
416,1108.5990278904294
417,0.0
418,962.0833656486932
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,1107.8545019961484
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,554.4856454029144
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,554.6717768711944
446,0.0
447,1107.8545019961484
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,1109.3435537423888
456,0.0
457,0.0
458,0.0
459,4434.396111477075
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,1109.3435537423888
468,0.0
469,553.9272509980742
470,0.0
471,554.2995139346343
472,0.0
473,1109.3435537423888
474,0.0
475,0.0
476,0.0
477,0.0
